source,time,value,unit
Noah’s Apple Watch,381267,73.0,count/min
Noah’s Apple Watch,381271,76.0,count/min
Noah’s Apple Watch,381275,80.0,count/min
Noah’s Apple Watch,381280,89.0,count/min
Noah’s Apple Watch,381290,65.0,count/min
Noah’s Apple Watch,381294,72.0,count/min
Noah’s Apple Watch,381302,100.0,count/min
Noah’s Apple Watch,381304,85.0,count/min
Noah’s Apple Watch,381312,75.0,count/min
Noah’s Apple Watch,381317,83.0,count/min
Noah’s Apple Watch,381322,81.0,count/min
Noah’s Apple Watch,381324,74.0,count/min
Noah’s Apple Watch,381329,71.0,count/min
Noah’s Apple Watch,381333,73.0,count/min
Noah’s Apple Watch,381339,81.0,count/min
Noah’s Apple Watch,381347,82.0,count/min
Noah’s Apple Watch,381350,77.0,count/min
Noah’s Apple Watch,381354,84.0,count/min
Noah’s Apple Watch,381357,87.6638,count/min
Noah’s Apple Watch,381359,82.0,count/min
Noah’s Apple Watch,381364,77.0,count/min
Noah’s Apple Watch,381371,86.0,count/min
Noah’s Apple Watch,381376,83.0,count/min
Noah’s Apple Watch,381382,89.0,count/min
Noah’s Apple Watch,381386,84.0,count/min
Noah’s Apple Watch,381391,87.0,count/min
Noah’s Apple Watch,381397,81.0,count/min
Noah’s Apple Watch,381399,82.0,count/min
Noah’s Apple Watch,381407,76.0,count/min
Noah’s Apple Watch,381408,88.0,count/min
Noah’s Apple Watch,381414,80.0,count/min
Noah’s Apple Watch,381417,107.0,count/min
Noah’s Apple Watch,381419,77.0,count/min
Noah’s Apple Watch,381422,97.0,count/min
Noah’s Apple Watch,381425,103.0,count/min
Noah’s Apple Watch,381426,76.0,count/min
Noah’s Apple Watch,381428,78.0,count/min
Noah’s Apple Watch,381433,75.0,count/min
Noah’s Apple Watch,381441,79.0,count/min
Noah’s Apple Watch,381447,71.0,count/min
Noah’s Apple Watch,381449,75.0,count/min
Noah’s Apple Watch,381456,77.0,count/min
Noah’s Apple Watch,381458,78.0,count/min
Noah’s Apple Watch,381464,80.0,count/min
Noah’s Apple Watch,381467,78.0,count/min
Noah’s Apple Watch,381474,80.0,count/min
Noah’s Apple Watch,381479,79.0,count/min
Noah’s Apple Watch,381483,103.0,count/min
Noah’s Apple Watch,381484,92.4,count/min
Noah’s Apple Watch,381487,106.66666666666667,count/min
Noah’s Apple Watch,381488,104.81818181818181,count/min
Noah’s Apple Watch,381489,106.84615384615384,count/min
Noah’s Apple Watch,381490,107.5,count/min
Noah’s Apple Watch,381492,107.0,count/min
Noah’s Apple Watch,381495,130.0,count/min
Noah’s Apple Watch,381497,70.0,count/min
Noah’s Apple Watch,381500,98.0,count/min
Noah’s Apple Watch,381502,66.0,count/min
Noah’s Apple Watch,381510,56.0,count/min
Noah’s Apple Watch,381517,105.0,count/min
Noah’s Apple Watch,381520,67.0,count/min
Noah’s Apple Watch,381529,84.0,count/min
Noah’s Apple Watch,381532,121.0,count/min
Noah’s Apple Watch,381541,101.0,count/min
Noah’s Apple Watch,381547,53.0,count/min
Noah’s Apple Watch,381551,86.0,count/min
Noah’s Apple Watch,381557,82.0,count/min
Noah’s Apple Watch,381560,81.0,count/min
Noah’s Apple Watch,381565,100.0,count/min
Noah’s Apple Watch,381581,82.0,count/min
Noah’s Apple Watch,381584,83.0,count/min
Noah’s Apple Watch,381588,78.50005,count/min
Noah’s Apple Watch,381594,82.0,count/min
Noah’s Apple Watch,381608,136.0,count/min
Noah’s Apple Watch,381611,88.0,count/min
Noah’s Apple Watch,381616,92.0,count/min
Noah’s Apple Watch,381622,87.0,count/min
Noah’s Apple Watch,381624,99.0,count/min
Noah’s Apple Watch,381632,93.0,count/min
Noah’s Apple Watch,381637,77.0,count/min
Noah’s Apple Watch,381642,76.0,count/min
Noah’s Apple Watch,381643,82.0,count/min
Noah’s Apple Watch,381651,87.0,count/min
Noah’s Apple Watch,381655,87.0,count/min
Noah’s Apple Watch,381660,91.0,count/min
Noah’s Apple Watch,381666,85.0,count/min
Noah’s Apple Watch,381671,87.0,count/min
Noah’s Apple Watch,381673,64.0,count/min
Noah’s Apple Watch,381680,68.0,count/min
Noah’s Apple Watch,381683,107.0,count/min
Noah’s Apple Watch,381691,91.0,count/min
Noah’s Apple Watch,381696,88.0,count/min
Noah’s Apple Watch,381701,62.0,count/min
Noah’s Apple Watch,381704,49.0,count/min
Noah’s Apple Watch,381710,83.0,count/min
Noah’s Apple Watch,381717,86.0,count/min
Noah’s Apple Watch,381720,85.0,count/min
Noah’s Apple Watch,381723,83.0,count/min
Noah’s Apple Watch,383156,101.0,count/min
Noah’s Apple Watch,383167,65.0,count/min
Noah’s Apple Watch,383168,68.0,count/min
Noah’s Apple Watch,383174,65.2791,count/min
Noah’s Apple Watch,383175,64.0,count/min
Noah’s Apple Watch,383180,64.0,count/min
Noah’s Apple Watch,383186,64.0,count/min
Noah’s Apple Watch,383190,61.0,count/min
Noah’s Apple Watch,383201,67.0,count/min
Noah’s Apple Watch,383205,65.0,count/min
Noah’s Apple Watch,383211,78.0,count/min
Noah’s Apple Watch,383216,74.0,count/min
Noah’s Apple Watch,383219,70.0,count/min
Noah’s Apple Watch,383222,61.0,count/min
Noah’s Apple Watch,383228,62.0,count/min
Noah’s Apple Watch,383236,64.0,count/min
Noah’s Apple Watch,383240,62.0,count/min
Noah’s Apple Watch,383245,61.0,count/min
Noah’s Apple Watch,383252,58.0,count/min
Noah’s Apple Watch,383254,61.0,count/min
Noah’s Apple Watch,383260,69.0,count/min
Noah’s Apple Watch,383267,63.0,count/min
Noah’s Apple Watch,383271,64.7167,count/min
Noah’s Apple Watch,383276,63.0,count/min
Noah’s Apple Watch,383280,68.0,count/min
Noah’s Apple Watch,383287,68.0,count/min
Noah’s Apple Watch,383288,62.0,count/min
Noah’s Apple Watch,383296,78.0,count/min
Noah’s Apple Watch,383302,75.0,count/min
Noah’s Apple Watch,383304,68.0,count/min
Noah’s Apple Watch,383309,63.0,count/min
Noah’s Apple Watch,383314,65.0,count/min
Noah’s Apple Watch,383322,60.0,count/min
Noah’s Apple Watch,383325,57.0,count/min
Noah’s Apple Watch,383331,59.0,count/min
Noah’s Apple Watch,383336,58.0,count/min
Noah’s Apple Watch,383341,56.0,count/min
Noah’s Apple Watch,383343,56.0,count/min
Noah’s Apple Watch,383349,56.0,count/min
Noah’s Apple Watch,383353,62.0,count/min
Noah’s Apple Watch,383362,60.0,count/min
Noah’s Apple Watch,383364,57.0,count/min
Noah’s Apple Watch,383368,57.0,count/min
Noah’s Apple Watch,383373,56.0,count/min
Noah’s Apple Watch,383379,58.0,count/min
Noah’s Apple Watch,383384,54.0,count/min
Noah’s Apple Watch,383388,54.0,count/min
Noah’s Apple Watch,383393,53.0,count/min
Noah’s Apple Watch,383401,56.0,count/min
Noah’s Apple Watch,383407,58.0,count/min
Noah’s Apple Watch,383410,51.0,count/min
Noah’s Apple Watch,383417,60.0,count/min
Noah’s Apple Watch,383419,56.0,count/min
Noah’s Apple Watch,383426,53.0,count/min
Noah’s Apple Watch,383432,50.0,count/min
Noah’s Apple Watch,383433,53.0,count/min
Noah’s Apple Watch,383440,74.0,count/min
Noah’s Apple Watch,383447,57.0,count/min
Noah’s Apple Watch,383449,60.0,count/min
Noah’s Apple Watch,383456,58.0,count/min
Noah’s Apple Watch,383459,58.0,count/min
Noah’s Apple Watch,383464,62.0,count/min
Noah’s Apple Watch,383470,59.0,count/min
Noah’s Apple Watch,383473,58.0,count/min
Noah’s Apple Watch,383482,51.0,count/min
Noah’s Apple Watch,383487,62.0,count/min
Noah’s Apple Watch,383490,51.0,count/min
Noah’s Apple Watch,383497,61.0,count/min
Noah’s Apple Watch,383499,53.0,count/min
Noah’s Apple Watch,383505,57.0,count/min
Noah’s Apple Watch,383512,54.0,count/min
Noah’s Apple Watch,383514,61.0,count/min
Noah’s Apple Watch,383515,66.3457,count/min
Noah’s Apple Watch,384627,73.0,count/min
Noah’s Apple Watch,384629,80.0,count/min
Noah’s Apple Watch,384636,84.0,count/min
Noah’s Apple Watch,384641,95.0,count/min
Noah’s Apple Watch,384643,57.0,count/min
Noah’s Apple Watch,384647,106.0,count/min
Noah’s Apple Watch,384650,114.0,count/min
Noah’s Apple Watch,384651,88.0,count/min
Noah’s Apple Watch,384653,91.0,count/min
Noah’s Apple Watch,384658,98.0,count/min
Noah’s Apple Watch,384666,93.0,count/min
Noah’s Apple Watch,384669,90.0,count/min
Noah’s Apple Watch,384671,87.3699,count/min
Noah’s Apple Watch,384675,88.0,count/min
Noah’s Apple Watch,384681,85.0,count/min
Noah’s Apple Watch,384687,86.0,count/min
Noah’s Apple Watch,384689,89.0,count/min
Noah’s Apple Watch,384694,84.0,count/min
Noah’s Apple Watch,384699,77.0,count/min
Noah’s Apple Watch,384707,83.0,count/min
Noah’s Apple Watch,384709,82.0,count/min
Noah’s Apple Watch,384717,84.0,count/min
Noah’s Apple Watch,384722,81.0,count/min
Noah’s Apple Watch,384724,77.0,count/min
Noah’s Apple Watch,384725,78.2903,count/min
Noah’s Apple Watch,384730,79.0,count/min
Noah’s Apple Watch,384737,79.0,count/min
Noah’s Apple Watch,384739,80.0,count/min
Noah’s Apple Watch,384747,78.0,count/min
Noah’s Apple Watch,384749,79.0,count/min
Noah’s Apple Watch,384752,76.0,count/min
Noah’s Apple Watch,384758,76.0,count/min
Noah’s Apple Watch,384767,75.0,count/min
Noah’s Apple Watch,384768,77.0,count/min
Noah’s Apple Watch,384775,79.0,count/min
Noah’s Apple Watch,384780,66.0,count/min
Noah’s Apple Watch,384785,63.0,count/min
Noah’s Apple Watch,384791,60.0,count/min
Noah’s Apple Watch,384793,67.0,count/min
Noah’s Apple Watch,384802,66.0,count/min
Noah’s Apple Watch,384806,60.0,count/min
Noah’s Apple Watch,384808,61.0,count/min
Noah’s Apple Watch,384813,60.0,count/min
Noah’s Apple Watch,384820,59.0,count/min
Noah’s Apple Watch,384830,68.0,count/min
Noah’s Apple Watch,384833,58.0,count/min
Noah’s Apple Watch,384838,67.0,count/min
Noah’s Apple Watch,384844,63.0,count/min
Noah’s Apple Watch,384852,61.0,count/min
Noah’s Apple Watch,384853,57.0,count/min
Noah’s Apple Watch,384858,65.0,count/min
Noah’s Apple Watch,384866,60.0,count/min
Noah’s Apple Watch,384870,64.0,count/min
Noah’s Apple Watch,384875,71.0,count/min
Noah’s Apple Watch,384880,71.0,count/min
Noah’s Apple Watch,384887,69.0,count/min
Noah’s Apple Watch,384889,68.0,count/min
Noah’s Apple Watch,384895,73.0,count/min
Noah’s Apple Watch,384898,73.0,count/min
Noah’s Apple Watch,384907,69.0,count/min
Noah’s Apple Watch,384911,71.0,count/min
Noah’s Apple Watch,384917,71.0,count/min
Noah’s Apple Watch,384920,68.0,count/min
Noah’s Apple Watch,384926,69.0,count/min
Noah’s Apple Watch,384929,67.0,count/min
Noah’s Apple Watch,384935,64.0,count/min
Noah’s Apple Watch,384941,63.0,count/min
Noah’s Apple Watch,384944,66.0,count/min
Noah’s Apple Watch,384946,60.0668,count/min
Noah’s Apple Watch,384948,69.0,count/min
Noah’s Apple Watch,384956,64.0,count/min
Noah’s Apple Watch,384961,62.0,count/min
Noah’s Apple Watch,384963,72.0,count/min
Noah’s Apple Watch,384969,59.0,count/min
Noah’s Apple Watch,384974,61.0,count/min
Noah’s Apple Watch,384978,62.0,count/min
Noah’s Apple Watch,384987,83.0,count/min
Noah’s Apple Watch,384995,80.0,count/min
Noah’s Apple Watch,384996,78.0,count/min
Noah’s Apple Watch,385002,56.0,count/min
Noah’s Apple Watch,385007,62.0,count/min
Noah’s Apple Watch,385009,53.0,count/min
Noah’s Apple Watch,385013,53.0,count/min
Noah’s Apple Watch,385017,53.0,count/min
Noah’s Apple Watch,385023,53.0,count/min
Noah’s Apple Watch,385029,58.0,count/min
Noah’s Apple Watch,385032,58.0,count/min
Noah’s Apple Watch,385038,57.0,count/min
Noah’s Apple Watch,385043,58.0,count/min
Noah’s Apple Watch,385049,58.0,count/min
Noah’s Apple Watch,385054,60.0,count/min
Noah’s Apple Watch,385058,60.0,count/min
Noah’s Apple Watch,385062,61.0,count/min
Noah’s Apple Watch,385068,61.0,count/min
Noah’s Apple Watch,385072,61.0,count/min
Noah’s Apple Watch,385078,55.0,count/min
Noah’s Apple Watch,385083,56.0,count/min
Noah’s Apple Watch,385089,52.0,count/min
Noah’s Apple Watch,385096,53.0,count/min
Noah’s Apple Watch,385098,54.0,count/min
Noah’s Apple Watch,385103,55.0,count/min
Noah’s Apple Watch,385108,55.0,count/min
Noah’s Apple Watch,385115,50.0,count/min
Noah’s Apple Watch,385118,52.0,count/min
Noah’s Apple Watch,385125,52.0,count/min
Noah’s Apple Watch,385128,51.0,count/min
Noah’s Apple Watch,385134,52.0,count/min
Noah’s Apple Watch,385138,51.0,count/min
Noah’s Apple Watch,385146,50.0,count/min
Noah’s Apple Watch,385148,49.0,count/min
Noah’s Apple Watch,385154,48.0,count/min
Noah’s Apple Watch,385158,48.0,count/min
Noah’s Apple Watch,385162,48.0,count/min
Noah’s Apple Watch,385169,49.0,count/min
Noah’s Apple Watch,385174,51.0,count/min
Noah’s Apple Watch,385178,51.0,count/min
Noah’s Apple Watch,385183,51.091,count/min
Noah’s Apple Watch,385184,50.0,count/min
Noah’s Apple Watch,385189,50.0,count/min
Noah’s Apple Watch,385193,51.0,count/min
Noah’s Apple Watch,385200,53.0,count/min
Noah’s Apple Watch,385205,53.0,count/min
Noah’s Apple Watch,385211,53.0,count/min
Noah’s Apple Watch,385215,54.0,count/min
Noah’s Apple Watch,385218,54.0,count/min
Noah’s Apple Watch,385226,53.0,count/min
Noah’s Apple Watch,385228,51.0,count/min
Noah’s Apple Watch,385237,52.0,count/min
Noah’s Apple Watch,385240,48.0,count/min
Noah’s Apple Watch,385245,48.0,count/min
Noah’s Apple Watch,385248,51.0,count/min
Noah’s Apple Watch,385253,51.0,count/min
Noah’s Apple Watch,385258,51.0,count/min
Noah’s Apple Watch,385263,54.0,count/min
Noah’s Apple Watch,385271,52.0,count/min
Noah’s Apple Watch,385274,58.0,count/min
Noah’s Apple Watch,385282,59.0,count/min
Noah’s Apple Watch,385285,59.0,count/min
Noah’s Apple Watch,385288,61.0,count/min
Noah’s Apple Watch,385294,61.0,count/min
Noah’s Apple Watch,385298,56.0,count/min
Noah’s Apple Watch,385304,53.0,count/min
Noah’s Apple Watch,385308,55.0,count/min
Noah’s Apple Watch,385313,53.0,count/min
Noah’s Apple Watch,385322,66.0,count/min
Noah’s Apple Watch,385323,71.0,count/min
Noah’s Apple Watch,385329,64.0,count/min
Noah’s Apple Watch,385333,63.0,count/min
Noah’s Apple Watch,385342,54.0,count/min
Noah’s Apple Watch,385346,67.0,count/min
Noah’s Apple Watch,385348,56.0,count/min
Noah’s Apple Watch,385356,103.0,count/min
Noah’s Apple Watch,385357,72.0,count/min
Noah’s Apple Watch,385362,58.0,count/min
Noah’s Apple Watch,385367,57.0,count/min
Noah’s Apple Watch,385370,69.0,count/min
Noah’s Apple Watch,385373,63.0,count/min
Noah’s Apple Watch,385380,60.0,count/min
Noah’s Apple Watch,385389,62.0,count/min
Noah’s Apple Watch,385394,74.0,count/min
Noah’s Apple Watch,385403,84.0,count/min
Noah’s Apple Watch,385417,77.0,count/min
Noah’s Apple Watch,385420,80.0,count/min
Noah’s Apple Watch,385423,74.0,count/min
Noah’s Apple Watch,385432,80.0,count/min
Noah’s Apple Watch,385437,75.0,count/min
Noah’s Apple Watch,385439,76.29595,count/min
Noah’s Apple Watch,385447,86.0,count/min
Noah’s Apple Watch,385449,87.0,count/min
Noah’s Apple Watch,385457,76.0,count/min
Noah’s Apple Watch,385459,78.0,count/min
Noah’s Apple Watch,385466,70.0,count/min
Noah’s Apple Watch,385469,82.0,count/min
Noah’s Apple Watch,385473,79.0,count/min
Noah’s Apple Watch,385478,83.0,count/min
Noah’s Apple Watch,385485,81.0,count/min
Noah’s Apple Watch,385489,69.0,count/min
Noah’s Apple Watch,385497,72.0,count/min
Noah’s Apple Watch,385498,74.0,count/min
Noah’s Apple Watch,385505,93.0,count/min
Noah’s Apple Watch,385509,69.0,count/min
Noah’s Apple Watch,385516,67.0,count/min
Noah’s Apple Watch,385522,78.0,count/min
Noah’s Apple Watch,385527,72.0,count/min
Noah’s Apple Watch,385531,73.0,count/min
Noah’s Apple Watch,385536,76.0,count/min
Noah’s Apple Watch,385540,77.0,count/min
Noah’s Apple Watch,385547,62.0,count/min
Noah’s Apple Watch,385549,74.0,count/min
Noah’s Apple Watch,385555,66.0,count/min
Noah’s Apple Watch,385559,60.0,count/min
Noah’s Apple Watch,385567,63.0,count/min
Noah’s Apple Watch,385569,122.44444444444444,count/min
Noah’s Apple Watch,385570,97.66666666666667,count/min
Noah’s Apple Watch,385571,84.0,count/min
Noah’s Apple Watch,385574,90.0,count/min
Noah’s Apple Watch,385580,80.0,count/min
Noah’s Apple Watch,385586,81.0,count/min
Noah’s Apple Watch,385589,65.0,count/min
Noah’s Apple Watch,385596,83.0,count/min
Noah’s Apple Watch,385601,71.0,count/min
Noah’s Apple Watch,385604,81.0,count/min
Noah’s Apple Watch,385610,68.0,count/min
Noah’s Apple Watch,385615,81.0,count/min
Noah’s Apple Watch,385620,84.0,count/min
Noah’s Apple Watch,385629,87.0,count/min
Noah’s Apple Watch,385637,81.0,count/min
Noah’s Apple Watch,385642,79.0,count/min
Noah’s Apple Watch,385643,69.0,count/min
Noah’s Apple Watch,385651,80.0,count/min
Noah’s Apple Watch,385654,83.0,count/min
Noah’s Apple Watch,385660,72.0,count/min
Noah’s Apple Watch,385663,84.0,count/min
Noah’s Apple Watch,385668,73.0,count/min
Noah’s Apple Watch,385676,68.0,count/min
Noah’s Apple Watch,385679,76.2085,count/min
Noah’s Apple Watch,385682,85.0,count/min
Noah’s Apple Watch,385685,69.0,count/min
Noah’s Apple Watch,385691,85.0,count/min
Noah’s Apple Watch,385695,77.0,count/min
Noah’s Apple Watch,385703,84.0,count/min
Noah’s Apple Watch,385708,80.0,count/min
Noah’s Apple Watch,385715,74.0,count/min
Noah’s Apple Watch,385722,101.0,count/min
Noah’s Apple Watch,385724,76.0,count/min
Noah’s Apple Watch,385728,94.0,count/min
Noah’s Apple Watch,385733,64.0,count/min
Noah’s Apple Watch,385738,72.0,count/min
Noah’s Apple Watch,385744,74.0,count/min
Noah’s Apple Watch,385748,87.0,count/min
Noah’s Apple Watch,385756,56.0,count/min
Noah’s Apple Watch,385760,73.0,count/min
Noah’s Apple Watch,385767,70.0,count/min
Noah’s Apple Watch,385772,80.0,count/min
Noah’s Apple Watch,385775,74.0,count/min
Noah’s Apple Watch,385780,86.0,count/min
Noah’s Apple Watch,385781,77.66666666666667,count/min
Noah’s Apple Watch,385786,69.0,count/min
Noah’s Apple Watch,385790,59.0,count/min
Noah’s Apple Watch,385794,58.0,count/min
Noah’s Apple Watch,385799,58.0,count/min
Noah’s Apple Watch,385806,62.0,count/min
Noah’s Apple Watch,385808,61.0,count/min
Noah’s Apple Watch,385813,107.0,count/min
Noah’s Apple Watch,385814,113.5,count/min
Noah’s Apple Watch,385819,80.0,count/min
Noah’s Apple Watch,385821,85.0,count/min
Noah’s Apple Watch,385824,70.0,count/min
Noah’s Apple Watch,385828,76.0,count/min
Noah’s Apple Watch,385835,64.0,count/min
Noah’s Apple Watch,385838,91.5,count/min
Noah’s Apple Watch,385839,92.25,count/min
Noah’s Apple Watch,385841,82.0,count/min
Noah’s Apple Watch,385842,93.66666666666667,count/min
Noah’s Apple Watch,385843,94.0,count/min
Noah’s Apple Watch,385846,85.33333333333333,count/min
Noah’s Apple Watch,385847,88.66666666666667,count/min
Noah’s Apple Watch,385848,85.16666666666667,count/min
Noah’s Apple Watch,385849,80.16666666666667,count/min
Noah’s Apple Watch,385850,80.66666666666667,count/min
Noah’s Apple Watch,385854,82.4,count/min
Noah’s Apple Watch,385855,79.38461538461539,count/min
Noah’s Apple Watch,385856,83.33333333333333,count/min
Noah’s Apple Watch,385857,100.85714285714286,count/min
Noah’s Apple Watch,385865,63.0,count/min
Noah’s Apple Watch,385868,62.0,count/min
Noah’s Apple Watch,385875,58.0,count/min
Noah’s Apple Watch,385881,67.0,count/min
Noah’s Apple Watch,385883,82.0,count/min
Noah’s Apple Watch,385890,79.0,count/min
Noah’s Apple Watch,385896,80.0,count/min
Noah’s Apple Watch,385902,66.0,count/min
Noah’s Apple Watch,385910,66.0,count/min
Noah’s Apple Watch,385918,96.0,count/min
Noah’s Apple Watch,385919,99.4,count/min
Noah’s Apple Watch,385926,109.25,count/min
Noah’s Apple Watch,385927,104.1,count/min
Noah’s Apple Watch,385929,68.0,count/min
Noah’s Apple Watch,385933,98.0,count/min
Noah’s Apple Watch,385939,77.0,count/min
Noah’s Apple Watch,385943,75.0,count/min
Noah’s Apple Watch,385948,90.81818181818181,count/min
Noah’s Apple Watch,385953,100.5,count/min
Noah’s Apple Watch,385954,105.16666666666667,count/min
Noah’s Apple Watch,385961,87.0,count/min
Noah’s Apple Watch,385967,91.0,count/min
Noah’s Apple Watch,385970,82.52475,count/min
Noah’s Apple Watch,385976,83.0,count/min
Noah’s Apple Watch,385979,88.0,count/min
Noah’s Apple Watch,385984,88.0,count/min
Noah’s Apple Watch,385989,79.0,count/min
Noah’s Apple Watch,385994,82.0,count/min
Noah’s Apple Watch,386001,77.0,count/min
Noah’s Apple Watch,386005,75.0,count/min
Noah’s Apple Watch,386008,64.0,count/min
Noah’s Apple Watch,386016,75.0,count/min
Noah’s Apple Watch,386018,59.0,count/min
Noah’s Apple Watch,386023,71.0,count/min
Noah’s Apple Watch,386028,62.0,count/min
Noah’s Apple Watch,386042,68.0,count/min
Noah’s Apple Watch,386046,59.0,count/min
Noah’s Apple Watch,386051,60.0,count/min
Noah’s Apple Watch,386054,74.0,count/min
Noah’s Apple Watch,386058,82.0,count/min
Noah’s Apple Watch,386066,80.0,count/min
Noah’s Apple Watch,386069,85.0,count/min
Noah’s Apple Watch,386077,86.0,count/min
Noah’s Apple Watch,386079,81.0,count/min
Noah’s Apple Watch,386083,84.0,count/min
Noah’s Apple Watch,386089,76.0,count/min
Noah’s Apple Watch,386095,76.0,count/min
Noah’s Apple Watch,386805,77.0,count/min
Noah’s Apple Watch,386808,99.0,count/min
Noah’s Apple Watch,386809,98.66666666666667,count/min
Noah’s Apple Watch,386810,105.58333333333333,count/min
Noah’s Apple Watch,386811,107.0,count/min
Noah’s Apple Watch,386812,74.0,count/min
Noah’s Apple Watch,386814,106.25,count/min
Noah’s Apple Watch,386815,96.625,count/min
Noah’s Apple Watch,386818,96.0,count/min
Noah’s Apple Watch,386820,111.75,count/min
Noah’s Apple Watch,386821,107.71428571428571,count/min
Noah’s Apple Watch,386822,99.75,count/min
Noah’s Apple Watch,386823,85.0,count/min
Noah’s Apple Watch,386826,55.0,count/min
Noah’s Apple Watch,386829,60.0,count/min
Noah’s Apple Watch,386834,64.0,count/min
Noah’s Apple Watch,386842,62.0,count/min
Noah’s Apple Watch,386843,64.0,count/min
Noah’s Apple Watch,386850,70.0,count/min
Noah’s Apple Watch,386855,72.0,count/min
Noah’s Apple Watch,386860,70.0,count/min
Noah’s Apple Watch,386864,61.2885,count/min
Noah’s Apple Watch,386868,65.0,count/min
Noah’s Apple Watch,386873,59.0,count/min
Noah’s Apple Watch,386882,62.0,count/min
Noah’s Apple Watch,386884,57.0,count/min
Noah’s Apple Watch,386888,60.0,count/min
Noah’s Apple Watch,386893,83.0,count/min
Noah’s Apple Watch,386894,94.71428571428571,count/min
Noah’s Apple Watch,386897,55.0,count/min
Noah’s Apple Watch,386898,55.0,count/min
Noah’s Apple Watch,386904,71.0,count/min
Noah’s Apple Watch,386909,53.0,count/min
Noah’s Apple Watch,386913,101.25,count/min
Noah’s Apple Watch,386914,95.33333333333333,count/min
Noah’s Apple Watch,386917,74.0,count/min
Noah’s Apple Watch,386920,92.0,count/min
Noah’s Apple Watch,386921,71.4,count/min
Noah’s Apple Watch,386922,63.0,count/min
Noah’s Apple Watch,386925,61.0,count/min
Noah’s Apple Watch,386930,75.0,count/min
Noah’s Apple Watch,386932,89.0,count/min
Noah’s Apple Watch,386933,89.66666666666667,count/min
Noah’s Apple Watch,386937,72.0,count/min
Noah’s Apple Watch,386940,75.0,count/min
Noah’s Apple Watch,386946,68.0,count/min
Noah’s Apple Watch,386948,76.0,count/min
Noah’s Apple Watch,386955,78.0,count/min
Noah’s Apple Watch,386962,78.0,count/min
Noah’s Apple Watch,386964,61.0,count/min
Noah’s Apple Watch,386969,64.0,count/min
Noah’s Apple Watch,386973,65.0,count/min
Noah’s Apple Watch,386980,63.0,count/min
Noah’s Apple Watch,386983,77.0,count/min
Noah’s Apple Watch,386987,102.0,count/min
Noah’s Apple Watch,386990,111.0,count/min
Noah’s Apple Watch,386991,102.16666666666667,count/min
Noah’s Apple Watch,386992,103.38461538461539,count/min
Noah’s Apple Watch,386993,107.81818181818181,count/min
Noah’s Apple Watch,386994,107.07692307692308,count/min
Noah’s Apple Watch,386995,101.27272727272727,count/min
Noah’s Apple Watch,386996,101.75,count/min
Noah’s Apple Watch,386997,102.46153846153847,count/min
Noah’s Apple Watch,386998,100.41666666666667,count/min
Noah’s Apple Watch,386999,98.5,count/min
Noah’s Apple Watch,387000,83.44444444444444,count/min
Noah’s Apple Watch,387001,75.0,count/min
Noah’s Apple Watch,387006,66.0,count/min
Noah’s Apple Watch,387011,79.0,count/min
Noah’s Apple Watch,387013,64.0,count/min
Noah’s Apple Watch,387018,75.0,count/min
Noah’s Apple Watch,387027,81.0,count/min
Noah’s Apple Watch,387028,79.0,count/min
Noah’s Apple Watch,387035,65.0,count/min
Noah’s Apple Watch,387040,71.0,count/min
Noah’s Apple Watch,387043,63.0,count/min
Noah’s Apple Watch,387048,73.0,count/min
Noah’s Apple Watch,387056,78.0,count/min
Noah’s Apple Watch,387059,75.0,count/min
Noah’s Apple Watch,387064,82.0,count/min
Noah’s Apple Watch,387068,70.0,count/min
Noah’s Apple Watch,387073,67.0,count/min
Noah’s Apple Watch,387077,98.0,count/min
Noah’s Apple Watch,387080,95.81818181818181,count/min
Noah’s Apple Watch,387081,96.16666666666667,count/min
Noah’s Apple Watch,387082,94.91666666666667,count/min
Noah’s Apple Watch,387083,97.0,count/min
Noah’s Apple Watch,387085,99.0,count/min
Noah’s Apple Watch,387086,103.0,count/min
Noah’s Apple Watch,387087,95.5,count/min
Noah’s Apple Watch,387088,91.0,count/min
Noah’s Apple Watch,387089,93.63636363636364,count/min
Noah’s Apple Watch,387090,81.33333333333333,count/min
Noah’s Apple Watch,387092,66.0,count/min
Noah’s Apple Watch,387093,82.0,count/min
Noah’s Apple Watch,387097,94.0,count/min
Noah’s Apple Watch,387098,83.8,count/min
Noah’s Apple Watch,387101,79.0,count/min
Noah’s Apple Watch,387106,76.0,count/min
Noah’s Apple Watch,387107,66.0,count/min
Noah’s Apple Watch,387112,109.0,count/min
Noah’s Apple Watch,387113,68.0,count/min
Noah’s Apple Watch,387114,69.0953,count/min
Noah’s Apple Watch,387120,60.0,count/min
Noah’s Apple Watch,387125,66.0,count/min
Noah’s Apple Watch,387129,54.0,count/min
Noah’s Apple Watch,387134,56.0,count/min
Noah’s Apple Watch,387140,54.0,count/min
Noah’s Apple Watch,387142,54.0,count/min
Noah’s Apple Watch,387151,65.0,count/min
Noah’s Apple Watch,387157,70.0,count/min
Noah’s Apple Watch,387161,55.0,count/min
Noah’s Apple Watch,387164,59.0,count/min
Noah’s Apple Watch,387169,63.0,count/min
Noah’s Apple Watch,387182,55.0,count/min
Noah’s Apple Watch,387185,60.0,count/min
Noah’s Apple Watch,387188,60.0,count/min
Noah’s Apple Watch,387196,60.0,count/min
Noah’s Apple Watch,387201,67.0,count/min
