Unnamed: 0,source,start,end,duration,value,sub_children
9154,Noah’s Iphone,2024-09-05 01:47:59 -0400,2024-09-05 01:49:25 -0400,-1 days +23:58:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9155,Noah’s Iphone,2024-09-05 01:50:56 -0400,2024-09-05 01:52:59 -0400,-1 days +23:57:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9156,Noah’s Iphone,2024-09-05 01:53:02 -0400,2024-09-05 01:57:10 -0400,-1 days +23:55:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9157,Noah’s Iphone,2024-09-05 01:57:13 -0400,2024-09-05 01:57:19 -0400,-1 days +23:59:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9158,Noah’s Iphone,2024-09-05 02:05:47 -0400,2024-09-05 02:05:48 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9159,Noah’s Iphone,2024-09-05 02:06:38 -0400,2024-09-05 02:32:30 -0400,-1 days +23:34:08,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9160,Noah’s Iphone,2024-09-05 02:32:30 -0400,2024-09-05 03:04:08 -0400,-1 days +23:28:22,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9161,Noah’s Iphone,2024-09-05 03:04:15 -0400,2024-09-05 03:19:00 -0400,-1 days +23:45:15,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9162,Noah’s Iphone,2024-09-05 03:21:57 -0400,2024-09-05 03:29:57 -0400,-1 days +23:52:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9163,Noah’s Iphone,2024-09-05 03:29:59 -0400,2024-09-05 03:30:00 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9164,Noah’s Iphone,2024-09-05 03:32:08 -0400,2024-09-05 03:38:42 -0400,-1 days +23:53:26,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9165,Noah’s Iphone,2024-09-05 03:42:52 -0400,2024-09-05 03:46:21 -0400,-1 days +23:56:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9166,Noah’s Iphone,2024-09-05 03:46:23 -0400,2024-09-05 03:46:25 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9167,Noah’s Iphone,2024-09-05 03:48:16 -0400,2024-09-05 04:32:53 -0400,-1 days +23:15:23,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9168,Noah’s Apple Watch,2024-09-05 04:50:34 -0400,2024-09-05 05:07:34 -0400,-1 days +23:43:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9169,Noah’s Apple Watch,2024-09-05 05:07:34 -0400,2024-09-05 05:34:04 -0400,-1 days +23:33:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9170,Noah’s Apple Watch,2024-09-05 05:34:04 -0400,2024-09-05 05:37:04 -0400,-1 days +23:57:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9171,Noah’s Apple Watch,2024-09-05 04:50:34 -0400,2024-09-05 05:37:04 -0400,-1 days +23:13:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9172,Noah’s Apple Watch,2024-09-05 05:37:04 -0400,2024-09-05 05:37:34 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9173,Noah’s Apple Watch,2024-09-05 05:37:34 -0400,2024-09-05 05:55:04 -0400,-1 days +23:42:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9174,Noah’s Apple Watch,2024-09-05 05:37:34 -0400,2024-09-05 05:55:04 -0400,-1 days +23:42:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9175,Noah’s Apple Watch,2024-09-05 05:55:04 -0400,2024-09-05 05:56:04 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9176,Noah’s Apple Watch,2024-09-05 05:56:04 -0400,2024-09-05 06:14:34 -0400,-1 days +23:41:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9177,Noah’s Apple Watch,2024-09-05 06:14:34 -0400,2024-09-05 06:30:04 -0400,-1 days +23:44:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9178,Noah’s Apple Watch,2024-09-05 06:30:04 -0400,2024-09-05 06:54:04 -0400,-1 days +23:36:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9179,Noah’s Apple Watch,2024-09-05 06:54:04 -0400,2024-09-05 07:07:04 -0400,-1 days +23:47:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9180,Noah’s Apple Watch,2024-09-05 05:56:04 -0400,2024-09-05 07:07:04 -0400,-1 days +22:49:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9181,Noah’s Apple Watch,2024-09-05 07:07:04 -0400,2024-09-05 07:09:04 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9182,Noah’s Apple Watch,2024-09-05 07:09:04 -0400,2024-09-05 07:33:34 -0400,-1 days +23:35:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9183,Noah’s Apple Watch,2024-09-05 07:09:04 -0400,2024-09-05 07:33:34 -0400,-1 days +23:35:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9184,Noah’s Apple Watch,2024-09-05 07:33:34 -0400,2024-09-05 07:34:34 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9185,Noah’s Apple Watch,2024-09-05 07:34:34 -0400,2024-09-05 07:58:04 -0400,-1 days +23:36:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9186,Noah’s Apple Watch,2024-09-05 07:58:04 -0400,2024-09-05 07:58:34 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9187,Noah’s Apple Watch,2024-09-05 07:34:34 -0400,2024-09-05 07:58:34 -0400,-1 days +23:36:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9188,Noah’s Iphone,2024-09-05 04:47:04 -0400,2024-09-05 08:00:00 -0400,-1 days +20:47:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9189,Noah’s Apple Watch,2024-09-05 07:58:34 -0400,2024-09-05 08:13:34 -0400,-1 days +23:45:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9190,Noah’s Apple Watch,2024-09-05 08:13:34 -0400,2024-09-05 08:15:04 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9191,Noah’s Apple Watch,2024-09-05 08:13:34 -0400,2024-09-05 08:15:04 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9192,Noah’s Apple Watch,2024-09-05 08:15:04 -0400,2024-09-05 08:17:04 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9193,Noah’s Apple Watch,2024-09-05 08:17:04 -0400,2024-09-05 08:28:34 -0400,-1 days +23:48:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9194,Noah’s Apple Watch,2024-09-05 08:17:04 -0400,2024-09-05 08:28:34 -0400,-1 days +23:48:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9195,Noah’s Iphone,2024-09-07 22:59:51 -0400,2024-09-07 23:02:44 -0400,-1 days +23:57:07,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9196,Noah’s Iphone,2024-09-07 23:03:31 -0400,2024-09-07 23:11:53 -0400,-1 days +23:51:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9197,Noah’s Iphone,2024-09-07 23:11:54 -0400,2024-09-07 23:11:56 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9198,Noah’s Iphone,2024-09-07 23:12:28 -0400,2024-09-07 23:14:07 -0400,-1 days +23:58:21,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9199,Noah’s Iphone,2024-09-07 23:14:08 -0400,2024-09-07 23:14:19 -0400,-1 days +23:59:49,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9200,Noah’s Iphone,2024-09-07 23:15:56 -0400,2024-09-07 23:18:13 -0400,-1 days +23:57:43,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9201,Noah’s Iphone,2024-09-07 23:18:41 -0400,2024-09-07 23:22:23 -0400,-1 days +23:56:18,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9202,Noah’s Iphone,2024-09-07 23:22:55 -0400,2024-09-07 23:27:18 -0400,-1 days +23:55:37,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9203,Noah’s Iphone,2024-09-07 23:27:26 -0400,2024-09-07 23:28:24 -0400,-1 days +23:59:02,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9204,Noah’s Iphone,2024-09-07 23:29:21 -0400,2024-09-07 23:30:24 -0400,-1 days +23:58:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9205,Noah’s Iphone,2024-09-07 23:30:55 -0400,2024-09-07 23:32:00 -0400,-1 days +23:58:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9206,Noah’s Iphone,2024-09-07 23:32:44 -0400,2024-09-07 23:45:26 -0400,-1 days +23:47:18,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9207,Noah’s Iphone,2024-09-07 23:45:27 -0400,2024-09-07 23:45:28 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9208,Noah’s Iphone,2024-09-07 23:46:58 -0400,2024-09-07 23:47:18 -0400,-1 days +23:59:40,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9209,Noah’s Iphone,2024-09-07 23:47:31 -0400,2024-09-07 23:48:51 -0400,-1 days +23:58:40,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9210,Noah’s Iphone,2024-09-07 23:53:06 -0400,2024-09-07 23:53:07 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9211,Noah’s Iphone,2024-09-07 23:54:38 -0400,2024-09-07 23:59:07 -0400,-1 days +23:55:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9212,Noah’s Iphone,2024-09-08 00:02:26 -0400,2024-09-08 00:02:30 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9213,Noah’s Iphone,2024-09-08 00:05:59 -0400,2024-09-08 00:06:07 -0400,-1 days +23:59:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9214,Noah’s Iphone,2024-09-08 00:06:29 -0400,2024-09-08 00:22:10 -0400,-1 days +23:44:19,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9215,Noah’s Iphone,2024-09-08 00:22:11 -0400,2024-09-08 00:22:16 -0400,-1 days +23:59:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9216,Noah’s Iphone,2024-09-08 00:24:21 -0400,2024-09-08 00:35:07 -0400,-1 days +23:49:14,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9217,Noah’s Iphone,2024-09-08 00:35:12 -0400,2024-09-08 00:35:13 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9218,Noah’s Iphone,2024-09-08 00:49:05 -0400,2024-09-08 00:49:06 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9219,Noah’s Iphone,2024-09-08 00:49:13 -0400,2024-09-08 00:49:14 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9220,Noah’s Iphone,2024-09-08 00:50:07 -0400,2024-09-08 01:00:44 -0400,-1 days +23:49:23,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9221,Noah’s Iphone,2024-09-08 01:05:58 -0400,2024-09-08 07:56:30 -0400,-1 days +17:09:28,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9222,Noah’s Iphone,2024-09-08 07:56:30 -0400,2024-09-08 07:56:45 -0400,-1 days +23:59:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9223,Noah’s Iphone,2024-09-08 07:57:03 -0400,2024-09-08 07:57:05 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9224,Noah’s Iphone,2024-09-08 22:46:00 -0400,2024-09-08 23:16:50 -0400,-1 days +23:29:10,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9225,Noah’s Iphone,2024-09-08 23:17:03 -0400,2024-09-08 23:17:08 -0400,-1 days +23:59:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9226,Noah’s Iphone,2024-09-08 23:17:39 -0400,2024-09-08 23:18:24 -0400,-1 days +23:59:15,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9227,Noah’s Iphone,2024-09-08 23:19:16 -0400,2024-09-08 23:22:04 -0400,-1 days +23:57:12,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9228,Noah’s Iphone,2024-09-08 23:22:47 -0400,2024-09-08 23:28:58 -0400,-1 days +23:53:49,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9229,Noah’s Iphone,2024-09-08 23:33:50 -0400,2024-09-08 23:33:54 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9230,Noah’s Iphone,2024-09-08 23:35:12 -0400,2024-09-08 23:37:52 -0400,-1 days +23:57:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9231,Noah’s Iphone,2024-09-08 23:44:26 -0400,2024-09-08 23:44:28 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9232,Noah’s Iphone,2024-09-08 23:44:35 -0400,2024-09-08 23:44:37 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9233,Noah’s Iphone,2024-09-08 23:48:08 -0400,2024-09-08 23:48:18 -0400,-1 days +23:59:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9234,Noah’s Iphone,2024-09-08 23:48:35 -0400,2024-09-08 23:48:36 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9235,Noah’s Iphone,2024-09-08 23:57:04 -0400,2024-09-09 00:02:25 -0400,-1 days +23:54:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9236,Noah’s Iphone,2024-09-09 00:03:26 -0400,2024-09-09 00:03:33 -0400,-1 days +23:59:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9237,Noah’s Iphone,2024-09-09 00:03:35 -0400,2024-09-09 00:03:47 -0400,-1 days +23:59:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9238,Noah’s Iphone,2024-09-09 00:04:01 -0400,2024-09-09 00:10:52 -0400,-1 days +23:53:09,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9239,Noah’s Iphone,2024-09-09 00:11:20 -0400,2024-09-09 00:11:27 -0400,-1 days +23:59:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9240,Noah’s Iphone,2024-09-09 00:13:03 -0400,2024-09-09 00:45:58 -0400,-1 days +23:27:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9241,Noah’s Iphone,2024-09-09 00:46:00 -0400,2024-09-09 00:46:04 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9242,Noah’s Iphone,2024-09-09 00:46:26 -0400,2024-09-09 01:06:35 -0400,-1 days +23:39:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9243,Noah’s Iphone,2024-09-09 01:06:36 -0400,2024-09-09 01:06:38 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9244,Noah’s Iphone,2024-09-09 01:06:52 -0400,2024-09-09 01:09:20 -0400,-1 days +23:57:32,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9245,Noah’s Iphone,2024-09-09 01:10:36 -0400,2024-09-09 01:21:11 -0400,-1 days +23:49:25,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9246,Noah’s Iphone,2024-09-09 01:21:20 -0400,2024-09-09 01:21:21 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9247,Noah’s Iphone,2024-09-09 01:21:47 -0400,2024-09-09 01:22:34 -0400,-1 days +23:59:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9248,Noah’s Iphone,2024-09-09 01:29:22 -0400,2024-09-09 01:32:03 -0400,-1 days +23:57:19,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9249,Noah’s Iphone,2024-09-09 01:32:05 -0400,2024-09-09 01:32:06 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9250,Noah’s Iphone,2024-09-09 01:33:33 -0400,2024-09-09 01:33:41 -0400,-1 days +23:59:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9251,Noah’s Iphone,2024-09-09 01:33:42 -0400,2024-09-09 01:33:48 -0400,-1 days +23:59:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9252,Noah’s Iphone,2024-09-09 01:36:45 -0400,2024-09-09 01:36:54 -0400,-1 days +23:59:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9253,Noah’s Iphone,2024-09-09 01:37:32 -0400,2024-09-09 01:37:44 -0400,-1 days +23:59:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9254,Noah’s Iphone,2024-09-09 01:40:02 -0400,2024-09-09 01:51:20 -0400,-1 days +23:48:42,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9255,Noah’s Iphone,2024-09-09 02:01:59 -0400,2024-09-09 02:05:46 -0400,-1 days +23:56:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9256,Noah’s Iphone,2024-09-09 02:08:52 -0400,2024-09-09 02:08:55 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9257,Noah’s Iphone,2024-09-09 02:09:16 -0400,2024-09-09 02:13:37 -0400,-1 days +23:55:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9258,Noah’s Iphone,2024-09-09 02:13:39 -0400,2024-09-09 02:13:40 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9259,Noah’s Iphone,2024-09-09 02:15:58 -0400,2024-09-09 02:16:26 -0400,-1 days +23:59:32,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9260,Noah’s Iphone,2024-09-09 02:16:29 -0400,2024-09-09 02:16:30 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9261,Noah’s Iphone,2024-09-09 02:23:11 -0400,2024-09-09 02:23:26 -0400,-1 days +23:59:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9262,Noah’s Iphone,2024-09-09 02:23:43 -0400,2024-09-09 02:26:18 -0400,-1 days +23:57:25,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9263,Noah’s Iphone,2024-09-09 02:26:46 -0400,2024-09-09 02:34:05 -0400,-1 days +23:52:41,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9264,Noah’s Iphone,2024-09-09 02:34:12 -0400,2024-09-09 02:34:15 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9265,Noah’s Iphone,2024-09-09 02:34:16 -0400,2024-09-09 02:35:12 -0400,-1 days +23:59:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9266,Noah’s Iphone,2024-09-09 03:02:28 -0400,2024-09-09 08:00:00 -0400,-1 days +19:02:28,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9267,Noah’s Iphone,2024-09-09 22:53:57 -0400,2024-09-09 23:02:47 -0400,-1 days +23:51:10,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9268,Noah’s Iphone,2024-09-09 23:02:48 -0400,2024-09-09 23:02:50 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9269,Noah’s Iphone,2024-09-09 23:03:08 -0400,2024-09-09 23:28:32 -0400,-1 days +23:34:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9270,Noah’s Iphone,2024-09-09 23:29:01 -0400,2024-09-09 23:38:43 -0400,-1 days +23:50:18,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9271,Noah’s Iphone,2024-09-09 23:39:34 -0400,2024-09-09 23:40:23 -0400,-1 days +23:59:11,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9272,Noah’s Iphone,2024-09-09 23:40:50 -0400,2024-09-09 23:42:11 -0400,-1 days +23:58:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9273,Noah’s Iphone,2024-09-09 23:43:46 -0400,2024-09-09 23:50:37 -0400,-1 days +23:53:09,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9274,Noah’s Iphone,2024-09-09 23:51:51 -0400,2024-09-09 23:58:41 -0400,-1 days +23:53:10,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9275,Noah’s Iphone,2024-09-09 23:59:10 -0400,2024-09-09 23:59:16 -0400,-1 days +23:59:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9276,Noah’s Iphone,2024-09-10 00:00:59 -0400,2024-09-10 00:26:24 -0400,-1 days +23:34:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9277,Noah’s Iphone,2024-09-10 00:26:28 -0400,2024-09-10 00:26:36 -0400,-1 days +23:59:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9278,Noah’s Iphone,2024-09-10 00:33:15 -0400,2024-09-10 00:43:56 -0400,-1 days +23:49:19,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9279,Noah’s Iphone,2024-09-10 00:48:35 -0400,2024-09-10 00:48:38 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
