start,end,textvalue,value
2024-06-29 23:35:02 -0400,2024-06-29 23:35:11 -0400,InBed,0
2024-06-29 23:38:49 -0400,2024-06-29 23:38:53 -0400,InBed,0
2024-06-29 23:39:25 -0400,2024-06-29 23:39:32 -0400,InBed,0
2024-06-29 23:40:03 -0400,2024-06-29 23:40:07 -0400,InBed,0
2024-06-29 23:40:38 -0400,2024-06-30 00:03:54 -0400,InBed,0
2024-06-30 00:04:33 -0400,2024-06-30 00:08:37 -0400,InBed,0
2024-06-30 00:16:42 -0400,2024-06-30 00:16:48 -0400,InBed,0
2024-06-30 00:22:41 -0400,2024-06-30 00:25:06 -0400,InBed,0
2024-06-30 00:27:24 -0400,2024-06-30 01:22:14 -0400,InBed,0
2024-06-30 01:37:19 -0400,2024-06-30 01:50:56 -0400,InBed,0
2024-06-30 01:50:57 -0400,2024-06-30 01:50:58 -0400,InBed,0
2024-06-30 01:51:56 -0400,2024-06-30 01:51:57 -0400,InBed,0
2024-06-30 02:11:29 -0400,2024-06-30 02:11:33 -0400,InBed,0
2024-06-30 02:16:55 -0400,2024-06-30 02:20:49 -0400,InBed,0
2024-06-30 03:29:39 -0400,2024-06-30 07:08:29 -0400,InBed,0
2024-06-30 07:08:30 -0400,2024-06-30 07:08:34 -0400,InBed,0
2024-06-30 07:11:05 -0400,2024-06-30 07:39:38 -0400,InBed,0
2024-06-30 07:42:29 -0400,2024-06-30 08:00:00 -0400,InBed,0
2024-06-30 22:31:51 -0400,2024-06-30 22:51:09 -0400,InBed,0
2024-06-30 23:00:40 -0400,2024-06-30 23:03:20 -0400,InBed,0
2024-06-30 23:03:47 -0400,2024-06-30 23:04:13 -0400,InBed,0
2024-06-30 23:04:17 -0400,2024-06-30 23:06:37 -0400,InBed,0
2024-06-30 23:22:54 -0400,2024-06-30 23:42:47 -0400,InBed,0
2024-06-30 23:45:12 -0400,2024-06-30 23:57:47 -0400,InBed,0
2024-06-30 23:58:22 -0400,2024-06-30 23:59:04 -0400,InBed,0
2024-07-01 00:03:35 -0400,2024-07-01 00:03:43 -0400,InBed,0
2024-07-01 00:04:34 -0400,2024-07-01 00:37:25 -0400,InBed,0
2024-07-01 00:40:44 -0400,2024-07-01 00:59:11 -0400,InBed,0
2024-07-01 01:00:03 -0400,2024-07-01 01:04:11 -0400,InBed,0
2024-07-01 01:05:30 -0400,2024-07-01 01:06:54 -0400,InBed,0
2024-07-01 01:07:57 -0400,2024-07-01 01:09:25 -0400,InBed,0
2024-07-01 01:09:28 -0400,2024-07-01 01:14:30 -0400,InBed,0
2024-07-01 01:15:04 -0400,2024-07-01 01:22:48 -0400,InBed,0
2024-07-01 01:23:35 -0400,2024-07-01 01:23:39 -0400,InBed,0
2024-07-01 01:24:03 -0400,2024-07-01 01:29:02 -0400,InBed,0
2024-07-01 01:29:33 -0400,2024-07-01 01:35:54 -0400,InBed,0
2024-07-01 01:36:25 -0400,2024-07-01 01:39:38 -0400,InBed,0
2024-07-01 01:40:29 -0400,2024-07-01 01:40:45 -0400,InBed,0
2024-07-01 01:42:37 -0400,2024-07-01 01:54:25 -0400,InBed,0
2024-07-01 01:57:37 -0400,2024-07-01 02:15:03 -0400,InBed,0
2024-07-01 02:15:04 -0400,2024-07-01 02:15:05 -0400,InBed,0
2024-07-01 02:16:58 -0400,2024-07-01 02:30:40 -0400,InBed,0
2024-07-01 02:31:19 -0400,2024-07-01 02:31:25 -0400,InBed,0
2024-07-01 02:32:32 -0400,2024-07-01 02:32:49 -0400,InBed,0
2024-07-01 02:34:06 -0400,2024-07-01 03:04:45 -0400,InBed,0
2024-07-01 03:28:10 -0400,2024-07-01 03:28:18 -0400,InBed,0
2024-07-01 03:28:35 -0400,2024-07-01 08:00:00 -0400,InBed,0
2024-07-01 22:37:29 -0400,2024-07-01 23:18:12 -0400,InBed,0
2024-07-01 23:18:44 -0400,2024-07-01 23:18:51 -0400,InBed,0
2024-07-01 23:18:52 -0400,2024-07-01 23:18:54 -0400,InBed,0
2024-07-01 23:19:04 -0400,2024-07-01 23:21:12 -0400,InBed,0
2024-07-01 23:21:13 -0400,2024-07-01 23:21:19 -0400,InBed,0
2024-07-01 23:21:53 -0400,2024-07-01 23:27:50 -0400,InBed,0
2024-07-01 23:27:51 -0400,2024-07-01 23:27:55 -0400,InBed,0
2024-07-01 23:28:41 -0400,2024-07-01 23:28:43 -0400,InBed,0
2024-07-01 23:29:13 -0400,2024-07-01 23:29:16 -0400,InBed,0
2024-07-01 23:39:34 -0400,2024-07-01 23:41:12 -0400,InBed,0
2024-07-01 23:50:36 -0400,2024-07-01 23:51:07 -0400,InBed,0
2024-07-01 23:57:59 -0400,2024-07-01 23:59:00 -0400,InBed,0
2024-07-01 23:59:59 -0400,2024-07-02 00:05:43 -0400,InBed,0
2024-07-02 00:05:49 -0400,2024-07-02 00:08:02 -0400,InBed,0
2024-07-02 00:08:03 -0400,2024-07-02 00:08:04 -0400,InBed,0
2024-07-02 00:08:16 -0400,2024-07-02 00:14:26 -0400,InBed,0
2024-07-02 00:16:27 -0400,2024-07-02 00:33:17 -0400,InBed,0
2024-07-02 00:58:32 -0400,2024-07-02 00:58:33 -0400,InBed,0
2024-07-02 01:08:13 -0400,2024-07-02 01:13:07 -0400,InBed,0
2024-07-02 01:13:39 -0400,2024-07-02 01:14:30 -0400,InBed,0
2024-07-02 01:14:36 -0400,2024-07-02 01:16:16 -0400,InBed,0
2024-07-02 01:16:38 -0400,2024-07-02 01:17:33 -0400,InBed,0
2024-07-02 01:32:02 -0400,2024-07-02 01:34:20 -0400,InBed,0
2024-07-02 01:47:36 -0400,2024-07-02 01:50:25 -0400,InBed,0
2024-07-02 01:50:57 -0400,2024-07-02 02:05:35 -0400,InBed,0
2024-07-02 02:05:36 -0400,2024-07-02 02:18:49 -0400,InBed,0
2024-07-02 02:46:49 -0400,2024-07-02 03:04:49 -0400,AsleepCore,1
2024-07-02 03:04:49 -0400,2024-07-02 03:20:49 -0400,AsleepDeep,1
2024-07-02 03:20:49 -0400,2024-07-02 03:46:19 -0400,AsleepCore,1
2024-07-02 03:46:19 -0400,2024-07-02 04:08:49 -0400,AsleepDeep,1
2024-07-02 04:08:49 -0400,2024-07-02 04:11:49 -0400,AsleepCore,1
2024-07-02 04:11:49 -0400,2024-07-02 04:24:19 -0400,AsleepREM,1
2024-07-02 04:24:19 -0400,2024-07-02 04:56:19 -0400,AsleepCore,1
2024-07-02 02:46:49 -0400,2024-07-02 04:56:19 -0400,InBed,0
2024-07-02 04:56:19 -0400,2024-07-02 04:57:19 -0400,Awake,0
2024-07-02 04:57:19 -0400,2024-07-02 05:10:19 -0400,AsleepCore,1
2024-07-02 05:10:19 -0400,2024-07-02 05:14:19 -0400,AsleepDeep,1
2024-07-02 05:14:19 -0400,2024-07-02 06:19:49 -0400,AsleepCore,1
2024-07-02 06:19:49 -0400,2024-07-02 06:41:19 -0400,AsleepREM,1
2024-07-02 04:57:19 -0400,2024-07-02 06:41:19 -0400,InBed,0
2024-07-02 06:41:19 -0400,2024-07-02 06:42:19 -0400,Awake,0
2024-07-02 06:42:19 -0400,2024-07-02 07:06:49 -0400,AsleepREM,1
2024-07-02 07:06:49 -0400,2024-07-02 07:36:19 -0400,AsleepCore,1
2024-07-02 07:36:19 -0400,2024-07-02 07:58:49 -0400,AsleepDeep,1
2024-07-02 02:35:50 -0400,2024-07-02 08:00:02 -0400,InBed,0
2024-07-02 07:58:49 -0400,2024-07-02 08:05:49 -0400,AsleepCore,1
2024-07-02 06:42:19 -0400,2024-07-02 08:05:49 -0400,InBed,0
2024-07-02 08:05:49 -0400,2024-07-02 08:06:49 -0400,Awake,0
2024-07-02 08:06:49 -0400,2024-07-02 08:15:19 -0400,AsleepCore,1
2024-07-02 08:06:49 -0400,2024-07-02 08:15:19 -0400,InBed,0
2024-07-02 08:15:19 -0400,2024-07-02 08:16:19 -0400,Awake,0
2024-07-02 08:16:19 -0400,2024-07-02 08:23:19 -0400,AsleepCore,1
2024-07-02 08:16:19 -0400,2024-07-02 08:23:19 -0400,InBed,0
2024-07-02 22:57:51 -0400,2024-07-02 23:04:44 -0400,InBed,0
2024-07-02 23:04:45 -0400,2024-07-02 23:07:31 -0400,InBed,0
2024-07-02 23:07:34 -0400,2024-07-02 23:25:19 -0400,InBed,0
2024-07-02 23:32:13 -0400,2024-07-02 23:53:58 -0400,InBed,0
2024-07-02 23:53:59 -0400,2024-07-02 23:54:03 -0400,InBed,0
2024-07-02 23:54:41 -0400,2024-07-02 23:54:43 -0400,InBed,0
2024-07-02 23:55:22 -0400,2024-07-02 23:55:33 -0400,InBed,0
2024-07-02 23:55:46 -0400,2024-07-02 23:58:50 -0400,InBed,0
2024-07-02 23:59:05 -0400,2024-07-03 00:02:30 -0400,InBed,0
2024-07-03 00:02:31 -0400,2024-07-03 00:02:32 -0400,InBed,0
2024-07-03 00:03:22 -0400,2024-07-03 00:03:25 -0400,InBed,0
2024-07-03 00:03:45 -0400,2024-07-03 00:03:49 -0400,InBed,0
2024-07-03 00:17:57 -0400,2024-07-03 00:18:51 -0400,InBed,0
2024-07-03 00:22:28 -0400,2024-07-03 00:23:53 -0400,InBed,0
2024-07-03 00:23:54 -0400,2024-07-03 00:23:58 -0400,InBed,0
2024-07-03 00:25:31 -0400,2024-07-03 00:25:41 -0400,InBed,0
2024-07-03 00:26:44 -0400,2024-07-03 00:27:19 -0400,InBed,0
2024-07-03 00:27:19 -0400,2024-07-03 00:28:00 -0400,InBed,0
2024-07-03 00:28:01 -0400,2024-07-03 00:28:06 -0400,InBed,0
2024-07-03 00:28:11 -0400,2024-07-03 00:28:16 -0400,InBed,0
2024-07-03 00:49:21 -0400,2024-07-03 01:00:35 -0400,InBed,0
2024-07-03 01:00:37 -0400,2024-07-03 01:00:40 -0400,InBed,0
2024-07-03 01:03:26 -0400,2024-07-03 04:08:45 -0400,InBed,0
2024-07-03 04:36:02 -0400,2024-07-03 05:01:04 -0400,InBed,0
2024-07-03 05:01:05 -0400,2024-07-03 05:08:24 -0400,InBed,0
2024-07-03 05:22:07 -0400,2024-07-03 05:30:13 -0400,InBed,0
2024-07-03 05:30:36 -0400,2024-07-03 05:45:19 -0400,InBed,0
2024-07-03 05:45:47 -0400,2024-07-03 05:56:45 -0400,InBed,0
2024-07-03 05:57:08 -0400,2024-07-03 05:57:18 -0400,InBed,0
2024-07-03 05:57:29 -0400,2024-07-03 06:07:58 -0400,InBed,0
2024-07-03 06:08:14 -0400,2024-07-03 06:10:38 -0400,InBed,0
2024-07-03 06:17:37 -0400,2024-07-03 06:19:15 -0400,InBed,0
2024-07-03 06:42:36 -0400,2024-07-03 07:09:55 -0400,InBed,0
2024-07-03 07:09:57 -0400,2024-07-03 07:09:58 -0400,InBed,0
2024-07-03 07:10:49 -0400,2024-07-03 07:16:44 -0400,InBed,0
2024-07-03 07:21:30 -0400,2024-07-03 07:37:01 -0400,InBed,0
2024-07-03 07:45:03 -0400,2024-07-03 07:45:09 -0400,InBed,0
2024-07-03 07:48:11 -0400,2024-07-03 07:51:11 -0400,AsleepUnspecified,1
2024-07-03 07:48:11 -0400,2024-07-03 07:51:11 -0400,InBed,0
2024-07-03 07:51:11 -0400,2024-07-03 07:55:41 -0400,Awake,0
2024-07-03 07:45:15 -0400,2024-07-03 08:00:01 -0400,InBed,0
2024-07-03 07:55:41 -0400,2024-07-03 08:54:41 -0400,AsleepUnspecified,1
2024-07-03 07:55:41 -0400,2024-07-03 08:54:41 -0400,InBed,0
2024-07-03 22:59:13 -0400,2024-07-03 23:00:43 -0400,InBed,0
2024-07-03 23:03:26 -0400,2024-07-03 23:03:28 -0400,InBed,0
2024-07-03 23:10:05 -0400,2024-07-03 23:11:16 -0400,InBed,0
2024-07-03 23:11:25 -0400,2024-07-03 23:19:41 -0400,InBed,0
2024-07-03 23:19:42 -0400,2024-07-03 23:19:44 -0400,InBed,0
2024-07-03 23:21:29 -0400,2024-07-04 00:16:10 -0400,InBed,0
2024-07-04 00:16:12 -0400,2024-07-04 00:16:20 -0400,InBed,0
2024-07-04 00:16:45 -0400,2024-07-04 00:22:38 -0400,InBed,0
2024-07-04 00:22:40 -0400,2024-07-04 00:22:41 -0400,InBed,0
2024-07-04 00:23:35 -0400,2024-07-04 07:35:43 -0400,InBed,0
2024-07-04 07:35:44 -0400,2024-07-04 07:35:57 -0400,InBed,0
2024-07-04 07:36:40 -0400,2024-07-04 07:36:42 -0400,InBed,0
2024-07-06 22:40:22 -0400,2024-07-06 22:43:53 -0400,InBed,0
2024-07-06 23:05:57 -0400,2024-07-06 23:08:54 -0400,InBed,0
2024-07-06 23:12:50 -0400,2024-07-06 23:15:03 -0400,InBed,0
2024-07-06 23:22:52 -0400,2024-07-06 23:45:23 -0400,InBed,0
2024-07-06 23:51:42 -0400,2024-07-06 23:54:36 -0400,InBed,0
2024-07-06 23:54:42 -0400,2024-07-06 23:55:09 -0400,InBed,0
2024-07-07 00:08:21 -0400,2024-07-07 00:08:26 -0400,InBed,0
2024-07-07 00:31:50 -0400,2024-07-07 00:32:00 -0400,InBed,0
2024-07-07 00:32:23 -0400,2024-07-07 01:07:13 -0400,InBed,0
2024-07-07 01:08:48 -0400,2024-07-07 01:10:39 -0400,InBed,0
2024-07-07 01:13:11 -0400,2024-07-07 01:22:02 -0400,InBed,0
2024-07-07 01:22:28 -0400,2024-07-07 01:22:31 -0400,InBed,0
2024-07-07 01:22:31 -0400,2024-07-07 01:33:42 -0400,InBed,0
2024-07-07 01:44:15 -0400,2024-07-07 01:59:45 -0400,AsleepCore,1
2024-07-07 01:59:45 -0400,2024-07-07 02:52:15 -0400,AsleepDeep,1
2024-07-07 01:44:15 -0400,2024-07-07 02:52:15 -0400,InBed,0
2024-07-07 02:52:15 -0400,2024-07-07 02:53:15 -0400,Awake,0
2024-07-07 02:53:15 -0400,2024-07-07 02:58:15 -0400,AsleepCore,1
2024-07-07 02:58:15 -0400,2024-07-07 03:02:15 -0400,AsleepREM,1
2024-07-07 03:02:15 -0400,2024-07-07 04:06:45 -0400,AsleepCore,1
2024-07-07 02:53:15 -0400,2024-07-07 04:06:45 -0400,InBed,0
2024-07-07 04:06:45 -0400,2024-07-07 04:08:15 -0400,Awake,0
2024-07-07 04:08:15 -0400,2024-07-07 04:38:45 -0400,AsleepCore,1
2024-07-07 04:38:45 -0400,2024-07-07 04:40:15 -0400,AsleepREM,1
2024-07-07 04:08:15 -0400,2024-07-07 04:40:15 -0400,InBed,0
2024-07-07 04:40:15 -0400,2024-07-07 04:41:45 -0400,Awake,0
2024-07-07 04:41:45 -0400,2024-07-07 04:43:45 -0400,AsleepCore,1
2024-07-07 04:43:45 -0400,2024-07-07 05:00:45 -0400,AsleepREM,1
2024-07-07 05:00:45 -0400,2024-07-07 05:49:45 -0400,AsleepCore,1
2024-07-07 04:41:45 -0400,2024-07-07 05:49:45 -0400,InBed,0
2024-07-07 05:49:45 -0400,2024-07-07 05:50:45 -0400,Awake,0
2024-07-07 05:50:45 -0400,2024-07-07 05:54:45 -0400,AsleepCore,1
2024-07-07 05:54:45 -0400,2024-07-07 06:20:15 -0400,AsleepREM,1
2024-07-07 06:20:15 -0400,2024-07-07 06:58:15 -0400,AsleepCore,1
2024-07-07 05:50:45 -0400,2024-07-07 06:58:15 -0400,InBed,0
2024-07-07 06:58:15 -0400,2024-07-07 06:58:45 -0400,Awake,0
2024-07-07 06:58:45 -0400,2024-07-07 07:06:45 -0400,AsleepCore,1
2024-07-07 07:06:45 -0400,2024-07-07 07:21:15 -0400,AsleepREM,1
2024-07-07 06:58:45 -0400,2024-07-07 07:21:15 -0400,InBed,0
2024-07-07 07:21:15 -0400,2024-07-07 07:22:45 -0400,Awake,0
2024-07-07 07:22:45 -0400,2024-07-07 07:23:15 -0400,AsleepCore,1
2024-07-07 07:23:15 -0400,2024-07-07 07:25:15 -0400,AsleepREM,1
2024-07-07 07:22:45 -0400,2024-07-07 07:25:15 -0400,InBed,0
2024-07-07 01:42:52 -0400,2024-07-07 07:27:50 -0400,InBed,0
2024-07-07 07:27:51 -0400,2024-07-07 07:27:59 -0400,InBed,0
2024-07-07 07:28:25 -0400,2024-07-07 07:28:32 -0400,InBed,0
2024-07-07 07:30:08 -0400,2024-07-07 07:45:11 -0400,InBed,0
2024-07-07 07:45:31 -0400,2024-07-07 07:47:00 -0400,InBed,0
2024-07-07 07:47:10 -0400,2024-07-07 07:50:44 -0400,InBed,0
2024-07-07 07:52:12 -0400,2024-07-07 08:00:00 -0400,InBed,0
2024-07-07 22:54:50 -0400,2024-07-07 23:05:42 -0400,InBed,0
2024-07-07 23:05:55 -0400,2024-07-07 23:06:27 -0400,InBed,0
2024-07-07 23:06:33 -0400,2024-07-07 23:09:55 -0400,InBed,0
2024-07-07 23:11:47 -0400,2024-07-07 23:11:51 -0400,InBed,0
2024-07-07 23:12:04 -0400,2024-07-07 23:19:56 -0400,InBed,0
2024-07-07 23:19:56 -0400,2024-07-07 23:19:57 -0400,InBed,0
2024-07-07 23:20:47 -0400,2024-07-07 23:21:40 -0400,InBed,0
2024-07-07 23:22:03 -0400,2024-07-07 23:51:45 -0400,InBed,0
2024-07-07 23:51:50 -0400,2024-07-07 23:51:51 -0400,InBed,0
2024-07-08 00:33:32 -0400,2024-07-08 00:40:02 -0400,AsleepCore,1
2024-07-08 00:33:32 -0400,2024-07-08 00:40:02 -0400,InBed,0
2024-07-08 00:40:02 -0400,2024-07-08 00:45:02 -0400,Awake,0
2024-07-08 00:45:02 -0400,2024-07-08 00:54:02 -0400,AsleepCore,1
2024-07-08 00:45:02 -0400,2024-07-08 00:54:02 -0400,InBed,0
2024-07-08 00:54:02 -0400,2024-07-08 00:57:32 -0400,Awake,0
2024-07-08 00:57:32 -0400,2024-07-08 01:02:32 -0400,AsleepCore,1
2024-07-08 00:57:32 -0400,2024-07-08 01:02:32 -0400,InBed,0
2024-07-08 01:02:32 -0400,2024-07-08 01:12:02 -0400,Awake,0
2024-07-08 01:12:02 -0400,2024-07-08 01:31:32 -0400,AsleepCore,1
2024-07-08 01:31:32 -0400,2024-07-08 02:10:32 -0400,AsleepDeep,1
2024-07-08 01:12:02 -0400,2024-07-08 02:10:32 -0400,InBed,0
2024-07-07 23:53:01 -0400,2024-07-08 02:17:25 -0400,InBed,0
2024-07-08 02:10:32 -0400,2024-07-08 02:20:02 -0400,Awake,0
2024-07-08 02:20:02 -0400,2024-07-08 02:54:02 -0400,AsleepCore,1
2024-07-08 02:54:02 -0400,2024-07-08 02:59:02 -0400,AsleepDeep,1
2024-07-08 02:59:02 -0400,2024-07-08 03:07:32 -0400,AsleepCore,1
2024-07-08 03:07:32 -0400,2024-07-08 03:23:32 -0400,AsleepDeep,1
2024-07-08 03:23:32 -0400,2024-07-08 03:24:02 -0400,AsleepCore,1
2024-07-08 02:20:02 -0400,2024-07-08 03:24:02 -0400,InBed,0
2024-07-08 03:24:02 -0400,2024-07-08 03:26:32 -0400,Awake,0
2024-07-08 03:26:32 -0400,2024-07-08 03:31:02 -0400,AsleepCore,1
2024-07-08 03:31:02 -0400,2024-07-08 03:55:02 -0400,AsleepREM,1
2024-07-08 03:26:32 -0400,2024-07-08 03:55:02 -0400,InBed,0
2024-07-08 03:55:02 -0400,2024-07-08 03:55:32 -0400,Awake,0
2024-07-08 03:55:32 -0400,2024-07-08 04:47:32 -0400,AsleepCore,1
2024-07-08 04:47:32 -0400,2024-07-08 04:52:32 -0400,AsleepREM,1
2024-07-08 03:55:32 -0400,2024-07-08 04:52:32 -0400,InBed,0
2024-07-08 04:52:32 -0400,2024-07-08 04:57:02 -0400,Awake,0
2024-07-08 04:57:02 -0400,2024-07-08 05:02:02 -0400,AsleepCore,1
2024-07-08 05:02:02 -0400,2024-07-08 05:04:32 -0400,AsleepREM,1
2024-07-08 05:04:32 -0400,2024-07-08 05:07:32 -0400,AsleepCore,1
2024-07-08 04:57:02 -0400,2024-07-08 05:07:32 -0400,InBed,0
2024-07-08 05:07:32 -0400,2024-07-08 05:08:32 -0400,Awake,0
2024-07-08 05:08:32 -0400,2024-07-08 05:13:02 -0400,AsleepCore,1
2024-07-08 05:08:32 -0400,2024-07-08 05:13:02 -0400,InBed,0
2024-07-08 05:13:02 -0400,2024-07-08 05:14:02 -0400,Awake,0
2024-07-08 05:14:02 -0400,2024-07-08 05:19:32 -0400,AsleepCore,1
2024-07-08 05:14:02 -0400,2024-07-08 05:19:32 -0400,InBed,0
2024-07-08 05:19:32 -0400,2024-07-08 05:20:02 -0400,Awake,0
2024-07-08 05:20:02 -0400,2024-07-08 05:51:02 -0400,AsleepCore,1
2024-07-08 05:20:02 -0400,2024-07-08 05:51:02 -0400,InBed,0
2024-07-08 05:51:02 -0400,2024-07-08 05:52:02 -0400,Awake,0
2024-07-08 05:52:02 -0400,2024-07-08 05:55:32 -0400,AsleepCore,1
2024-07-08 05:55:32 -0400,2024-07-08 06:08:02 -0400,AsleepREM,1
2024-07-08 05:52:02 -0400,2024-07-08 06:08:02 -0400,InBed,0
2024-07-08 06:08:02 -0400,2024-07-08 06:08:32 -0400,Awake,0
2024-07-08 06:08:32 -0400,2024-07-08 06:09:02 -0400,AsleepREM,1
2024-07-08 06:09:02 -0400,2024-07-08 06:09:32 -0400,AsleepCore,1
2024-07-08 06:09:32 -0400,2024-07-08 06:12:32 -0400,AsleepREM,1
2024-07-08 06:08:32 -0400,2024-07-08 06:12:32 -0400,InBed,0
2024-07-08 06:12:32 -0400,2024-07-08 06:23:02 -0400,Awake,0
2024-07-08 06:23:02 -0400,2024-07-08 06:27:02 -0400,AsleepCore,1
2024-07-08 06:27:02 -0400,2024-07-08 06:36:02 -0400,AsleepREM,1
2024-07-08 06:23:02 -0400,2024-07-08 06:36:02 -0400,InBed,0
2024-07-08 02:17:28 -0400,2024-07-08 06:41:33 -0400,InBed,0
2024-07-08 06:41:36 -0400,2024-07-08 06:41:38 -0400,InBed,0
2024-07-08 07:03:22 -0400,2024-07-08 07:18:34 -0400,InBed,0
2024-07-08 07:18:35 -0400,2024-07-08 07:18:37 -0400,InBed,0
2024-07-08 07:31:21 -0400,2024-07-08 07:31:22 -0400,InBed,0
2024-07-08 07:46:27 -0400,2024-07-08 07:53:50 -0400,InBed,0
2024-07-08 07:54:25 -0400,2024-07-08 07:55:50 -0400,InBed,0
2024-07-08 07:57:26 -0400,2024-07-08 07:57:33 -0400,InBed,0
2024-07-08 07:58:28 -0400,2024-07-08 07:59:00 -0400,InBed,0
2024-07-08 22:58:03 -0400,2024-07-08 23:01:40 -0400,InBed,0
2024-07-08 23:02:02 -0400,2024-07-08 23:04:10 -0400,InBed,0
2024-07-08 23:04:17 -0400,2024-07-08 23:05:27 -0400,InBed,0
2024-07-08 23:08:13 -0400,2024-07-08 23:08:14 -0400,InBed,0
2024-07-08 23:08:59 -0400,2024-07-08 23:09:34 -0400,InBed,0
2024-07-08 23:09:59 -0400,2024-07-08 23:13:01 -0400,InBed,0
2024-07-08 23:14:47 -0400,2024-07-08 23:26:54 -0400,InBed,0
2024-07-08 23:27:02 -0400,2024-07-08 23:27:04 -0400,InBed,0
2024-07-08 23:27:17 -0400,2024-07-08 23:31:21 -0400,InBed,0
2024-07-08 23:37:26 -0400,2024-07-08 23:38:16 -0400,InBed,0
2024-07-08 23:38:42 -0400,2024-07-08 23:48:30 -0400,InBed,0
2024-07-08 23:48:43 -0400,2024-07-08 23:59:38 -0400,InBed,0
2024-07-09 00:02:01 -0400,2024-07-09 00:04:03 -0400,InBed,0
2024-07-09 00:04:59 -0400,2024-07-09 00:07:31 -0400,InBed,0
2024-07-09 00:08:51 -0400,2024-07-09 00:19:56 -0400,InBed,0
2024-07-09 00:20:28 -0400,2024-07-09 00:33:43 -0400,InBed,0
2024-07-09 00:33:44 -0400,2024-07-09 00:33:47 -0400,InBed,0
2024-07-09 00:35:21 -0400,2024-07-09 00:41:42 -0400,InBed,0
2024-07-09 00:41:43 -0400,2024-07-09 00:41:44 -0400,InBed,0
2024-07-09 00:43:13 -0400,2024-07-09 00:52:22 -0400,InBed,0
2024-07-09 00:54:03 -0400,2024-07-09 01:16:34 -0400,InBed,0
2024-07-09 01:16:35 -0400,2024-07-09 01:16:40 -0400,InBed,0
2024-07-09 01:30:32 -0400,2024-07-09 01:49:32 -0400,AsleepCore,1
2024-07-09 01:49:32 -0400,2024-07-09 02:09:32 -0400,AsleepDeep,1
2024-07-09 02:09:32 -0400,2024-07-09 02:10:02 -0400,AsleepCore,1
2024-07-09 01:30:32 -0400,2024-07-09 02:10:02 -0400,InBed,0
2024-07-09 02:10:02 -0400,2024-07-09 02:11:02 -0400,Awake,0
2024-07-09 02:11:02 -0400,2024-07-09 02:23:02 -0400,AsleepCore,1
2024-07-09 02:23:02 -0400,2024-07-09 02:49:32 -0400,AsleepDeep,1
2024-07-09 02:49:32 -0400,2024-07-09 02:55:02 -0400,AsleepCore,1
2024-07-09 02:11:02 -0400,2024-07-09 02:55:02 -0400,InBed,0
2024-07-09 02:55:02 -0400,2024-07-09 02:56:02 -0400,Awake,0
2024-07-09 02:56:02 -0400,2024-07-09 03:03:02 -0400,AsleepCore,1
2024-07-09 02:56:02 -0400,2024-07-09 03:03:02 -0400,InBed,0
2024-07-09 03:03:02 -0400,2024-07-09 03:03:32 -0400,Awake,0
2024-07-09 03:03:32 -0400,2024-07-09 03:04:32 -0400,AsleepCore,1
2024-07-09 03:03:32 -0400,2024-07-09 03:04:32 -0400,InBed,0
2024-07-09 03:04:32 -0400,2024-07-09 03:11:32 -0400,Awake,0
2024-07-09 03:11:32 -0400,2024-07-09 04:35:32 -0400,AsleepCore,1
2024-07-09 04:35:32 -0400,2024-07-09 04:38:32 -0400,AsleepREM,1
2024-07-09 04:38:32 -0400,2024-07-09 04:39:02 -0400,AsleepCore,1
2024-07-09 03:11:32 -0400,2024-07-09 04:39:02 -0400,InBed,0
2024-07-09 04:39:02 -0400,2024-07-09 04:39:32 -0400,Awake,0
2024-07-09 04:39:32 -0400,2024-07-09 05:22:02 -0400,AsleepCore,1
2024-07-09 05:22:02 -0400,2024-07-09 06:17:32 -0400,AsleepREM,1
2024-07-09 06:17:32 -0400,2024-07-09 07:06:02 -0400,AsleepCore,1
2024-07-09 04:39:32 -0400,2024-07-09 07:06:02 -0400,InBed,0
2024-07-09 07:06:02 -0400,2024-07-09 07:06:32 -0400,Awake,0
2024-07-09 07:06:32 -0400,2024-07-09 07:09:32 -0400,AsleepCore,1
2024-07-09 07:09:32 -0400,2024-07-09 07:16:32 -0400,AsleepREM,1
2024-07-09 07:06:32 -0400,2024-07-09 07:16:32 -0400,InBed,0
2024-07-09 01:16:52 -0400,2024-07-09 07:25:52 -0400,InBed,0
2024-07-09 07:25:54 -0400,2024-07-09 07:25:58 -0400,InBed,0
2024-07-09 07:55:02 -0400,2024-07-09 07:55:46 -0400,InBed,0
2024-07-09 07:57:31 -0400,2024-07-09 07:57:47 -0400,InBed,0
2024-07-09 22:58:13 -0400,2024-07-09 22:58:18 -0400,InBed,0
2024-07-09 23:00:37 -0400,2024-07-09 23:21:01 -0400,InBed,0
2024-07-09 23:21:02 -0400,2024-07-09 23:21:04 -0400,InBed,0
2024-07-09 23:24:52 -0400,2024-07-09 23:55:20 -0400,InBed,0
2024-07-10 00:03:57 -0400,2024-07-10 00:08:48 -0400,InBed,0
2024-07-10 00:09:56 -0400,2024-07-10 00:15:34 -0400,InBed,0
2024-07-10 00:15:40 -0400,2024-07-10 00:15:45 -0400,InBed,0
2024-07-10 00:15:49 -0400,2024-07-10 00:21:07 -0400,InBed,0
2024-07-10 00:28:56 -0400,2024-07-10 00:29:32 -0400,InBed,0
2024-07-10 00:36:39 -0400,2024-07-10 00:38:30 -0400,InBed,0
